c1|||2012-03-05|||-0.024285
c1|||2012-03-06|||0.000715
c1|||2012-03-07|||0.020733
c1|||2012-03-08|||0.004131
c1|||2012-03-09|||0.019981
c1|||2012-03-10|||0.014408
c1|||2012-03-11|||-0.008632
c1|||2012-03-12|||-0.016987
c1|||2012-03-13|||0.001122
c1|||2012-03-14|||-0.000472
c1|||2012-03-15|||0.011709
c1|||2012-03-16|||-0.022200
c1|||2012-03-17|||0.030281
c1|||2012-03-18|||0.023935
c1|||2012-03-19|||0.020813
c1|||2012-03-20|||0.007855
c1|||2012-03-21|||-0.012805
c1|||2012-03-22|||0.035869
c1|||2012-03-23|||0.033692
c1|||2012-03-24|||0.011314
c1|||2012-03-25|||0.000484
c1|||2012-03-26|||0.001464
c1|||2012-03-27|||-0.004647
c1|||2012-03-28|||0.020281
c1|||2012-03-29|||-0.015780
c1|||2012-03-30|||-0.018803
c1|||2012-03-31|||-0.020427
c1|||2012-04-01|||-0.010137
c1|||2012-04-02|||-0.009521
c1|||2012-04-03|||0.018428
c1|||2012-04-04|||0.026397
c1|||2012-04-05|||-0.042647
c1|||2012-04-06|||0.010904
c1|||2012-04-07|||-0.009699
c1|||2012-04-08|||-0.003700
c1|||2012-04-09|||0.015801
c1|||2012-04-10|||-0.001281
c1|||2012-04-11|||-0.006966
c1|||2012-04-12|||0.004422
c1|||2012-04-13|||0.009718
c1|||2012-04-14|||0.018263
c1|||2012-04-15|||0.007233
c1|||2012-04-16|||0.005960
c1|||2012-04-17|||0.002724
c1|||2012-04-18|||0.000302
c1|||2012-04-19|||-0.014156
c1|||2012-04-20|||-0.000578
c1|||2012-04-21|||0.023192
c1|||2012-04-22|||0.021347
c1|||2012-04-23|||0.012129
c1|||2012-04-24|||0.035882
c1|||2012-04-25|||0.020208
c1|||2012-04-26|||0.017806
c1|||2012-04-27|||0.050417
c1|||2012-04-28|||-0.013622
c1|||2012-04-29|||0.029238
c1|||2012-04-30|||0.009238
c1|||2012-05-01|||-0.016898
c1|||2012-05-02|||-0.008628
c1|||2012-05-03|||0.006666
c1|||2012-05-04|||-0.025025
c1|||2012-05-05|||0.024396
c1|||2012-05-06|||-0.005905
c1|||2012-05-07|||-0.020320
c1|||2012-05-08|||0.011892
c1|||2012-05-09|||0.039339
c1|||2012-05-10|||0.006017
c1|||2012-05-11|||-0.000975
c1|||2012-05-12|||-0.003714
c1|||2012-05-13|||0.013914
c1|||2012-05-14|||-0.005639
c1|||2012-05-15|||-0.007178
c1|||2012-05-16|||-0.001113
c1|||2012-05-17|||-0.007199
c1|||2012-05-18|||-0.012834
c1|||2012-05-19|||-0.000051
c1|||2012-05-20|||0.009374
c1|||2012-05-21|||0.005025
c1|||2012-05-22|||0.023679
c1|||2012-05-23|||0.003889
c1|||2012-05-24|||0.009478
c1|||2012-05-25|||-0.034491
c1|||2012-05-26|||0.020613
c1|||2012-05-27|||0.001136
c1|||2012-05-28|||0.010424
c1|||2012-05-29|||-0.010213
c1|||2012-05-30|||0.007449
c1|||2012-05-31|||0.004824
c1|||2012-06-01|||-0.033899
c1|||2012-06-02|||-0.010765
c1|||2012-06-03|||0.002055
c1|||2012-06-04|||-0.007220
c1|||2012-06-05|||0.010436
c1|||2012-06-06|||-0.040216
c1|||2012-06-07|||-0.008191
c1|||2012-06-08|||-0.012713
c1|||2012-06-09|||-0.021379
c1|||2012-06-10|||0.006349
c1|||2012-06-11|||-0.024885
c1|||2012-06-12|||0.014919
c1|||2012-06-13|||0.013027
c1|||2012-06-14|||-0.007974
c1|||2012-06-15|||-0.017977
c1|||2012-06-16|||-0.020450
c1|||2012-06-17|||0.022955
c1|||2012-06-18|||0.016944
c1|||2012-06-19|||0.000013
c1|||2012-06-20|||0.005601
c1|||2012-06-21|||-0.003427
c1|||2012-06-22|||-0.026541
c1|||2012-06-23|||-0.009743
c1|||2012-06-24|||0.038335
c1|||2012-06-25|||0.022159
c1|||2012-06-26|||-0.008621
c1|||2012-06-27|||0.071085
c1|||2012-06-28|||0.006193
c1|||2012-06-29|||0.001963
c1|||2012-06-30|||-0.020544
c1|||2012-07-01|||0.005293
c1|||2012-07-02|||0.022938
c1|||2012-07-03|||-0.015093
c1|||2012-07-04|||-0.008620
c1|||2012-07-05|||0.002919
c1|||2012-07-06|||-0.013015
c1|||2012-07-07|||-0.008005
c1|||2012-07-08|||-0.039402
c1|||2012-07-09|||-0.020084
c1|||2012-07-10|||0.013629
c1|||2012-07-11|||0.027654
c1|||2012-07-12|||0.004767
c1|||2012-07-13|||-0.011965
c1|||2012-07-14|||-0.008831
